student_id,student_name,course_code,term,credits,has_prerequisites,midterm_score,final_score,assignment_score,total_score,passed,attendance_rate
20261827,Hassan Martinez,CS 313,Fall 2023,2,False,11,35,15,61,True,75.84
20261916,Dina Miller,HU 333,Fall 2023,3,True,28,46,15,89,True,89.58
20260724,Ahmed Hassan,MA 111,Fall 2024,3,True,8,8,5,21,False,45.6
20262142,Emma Ibrahim,IT 211,Fall 2024,2,True,20,43,19,82,True,87.46
20261391,Olivia Martinez,IS 435,Fall 2023,3,False,27,49,17,93,True,48.21
20262375,Ahmed Miller,MA 111,Fall 2023,4,True,10,26,12,48,False,62.25
20262202,Omar Khaled,CS 213,Fall 2024,2,True,28,37,20,85,True,77.85
20260961,Emma Othman,IS 321,Spring 2024,2,False,26,39,16,81,True,95.14
20260487,Olivia Fouad,IS 321,Spring 2024,3,False,23,47,20,90,True,88.22
20260937,Omar Miller,IS 312,Spring 2024,4,True,27,36,19,82,True,57.41
20262008,Hassan Ali,HU 331,Fall 2024,2,False,18,32,15,65,True,58.85
20261059,Dina Othman,CS 316,Spring 2024,4,True,18,21,13,52,True,74.19
20260252,Olivia Khaled,IS 448,Fall 2024,2,True,27,49,19,95,True,45.17
20262366,Emily Nagy,IS 334,Fall 2023,3,False,22,20,6,48,False,68.79
20262272,Mohamed Ashraf,IS 422,Fall 2023,3,False,24,38,15,77,True,58.32
20262193,Ethan El Sayed,IS 360,Fall 2024,4,True,29,38,17,84,True,68.21
20260379,Emma Khedr,IT 241,Fall 2024,2,True,15,35,9,59,True,94.42
20260749,Sophia Salem,HU 111,Spring 2024,3,True,24,42,17,83,True,59.37
20260709,Hassan Martinez,IS 444,Fall 2024,4,True,26,37,17,80,True,86.39
20262130,Emma Miller,IT 111,Fall 2024,3,True,18,21,11,50,True,69.75
20262102,Mariam Garcia,IS 334,Fall 2024,4,False,25,39,20,84,True,69.14
20260149,Jacob Hassan,CS 251,Fall 2024,2,True,21,22,10,53,True,62.47
20260248,Hassan Williams,HU 122,Fall 2023,4,False,26,49,15,90,True,60.49
20262008,Hassan Ali,IT 211,Spring 2024,4,True,22,20,11,53,True,89.4
20261615,Liam Ashraf,IS 443,Spring 2024,4,False,6,17,8,31,False,78.18
20261425,Omar Younis,IS 211,Spring 2024,4,True,18,25,7,50,True,68.97
20260490,Logan Jones,CS 241,Fall 2023,3,True,23,45,17,85,True,95.13
20262302,Hassan Nagy,HU 121,Spring 2024,4,False,18,32,10,60,True,74.22
20260188,Ali Khedr,AI 310,Spring 2024,4,False,29,50,15,94,True,87.89
20260122,Mostafa Jones,IS 313,Spring 2024,4,False,30,46,15,91,True,73.6
20260516,Dina Garcia,IS 498,Fall 2024,4,True,27,45,16,88,True,74.45
20261221,Youssef El Sayed,ST 122,Fall 2024,4,True,24,39,19,82,True,76.77
20260767,Mia Salem,IS 352,Fall 2024,2,True,22,43,16,81,True,100.0
20260467,Mahmoud Zaki,IS 498,Spring 2024,3,True,25,36,20,81,True,72.38
20261273,Noah Miller,IS 416,Spring 2024,4,False,24,36,15,75,True,53.91
20260133,Mia Farouk,IS 351,Spring 2024,4,True,20,44,15,79,True,79.64
20261043,Noah Hassan,IS 496,Fall 2024,2,True,26,41,16,83,True,88.66
20260122,Mostafa Jones,CS 251,Spring 2024,2,True,28,41,19,88,True,91.77
20261964,Isabella Othman,IS 496,Fall 2024,4,True,10,32,15,57,True,93.94
20260375,Hassan Lotfy,CS 221,Spring 2024,2,True,23,49,15,87,True,61.77
20260029,Ahmed Ibrahim,IT 222,Fall 2024,4,True,25,49,18,92,True,51.75
20260196,Emma Martinez,HU 334,Spring 2024,2,False,10,35,12,57,True,73.63
20260132,Ahmed Khedr,CS 251,Fall 2023,4,False,26,47,16,89,True,49.83
20262011,Isabella Ali,IT 211,Spring 2024,4,False,21,37,18,76,True,64.55
20260032,Ethan El Sayed,IS 451,Fall 2023,4,False,11,22,14,47,False,95.74
20261711,Isabella Farouk,CS 241,Fall 2023,3,False,23,42,18,83,True,99.24
20261286,Liam Jones,IS 460,Fall 2023,3,False,28,48,16,92,True,56.58
20260091,Mohamed Ashraf,IS 313,Spring 2024,3,True,23,34,15,72,True,44.66
20260560,Omar Zaki,HU 323,Spring 2024,2,True,17,20,10,47,False,86.03
20261542,Sophia Hassan,IT 241,Fall 2023,2,True,10,24,9,43,False,82.35
20261250,Mariam Ashraf,HU 332,Fall 2024,2,False,27,37,15,79,True,61.29
20262342,Olivia Brown,IT 241,Fall 2023,3,False,22,23,9,54,True,57.36
20261846,Laila Miller,IS 421,Spring 2024,2,False,24,34,5,63,True,79.64
20262065,Ava Johnson,CS 111,Fall 2023,2,True,14,10,4,28,False,75.17
20261261,Mohamed Ali,IS 434,Fall 2023,2,True,21,37,15,73,True,71.77
20260011,Mia Ashraf,CS 313,Fall 2023,4,False,24,45,15,84,True,67.78
20260788,Hassan Fouad,IT 241,Fall 2024,3,False,12,12,5,29,False,33.05
20260873,Nour Nagy,IS 460,Fall 2024,2,True,16,33,12,61,True,100.0
20262006,Emma Miller,IS 352,Fall 2024,2,True,22,36,16,74,True,68.21
20260842,Jacob Ibrahim,IS 450,Fall 2024,4,False,26,48,15,89,True,59.02
20261699,Aisha Lotfy,HU 331,Spring 2024,2,False,16,22,15,53,True,74.04
20260430,Huda Khedr,IS 455,Fall 2023,4,False,24,38,18,80,True,71.99
20261711,Isabella Farouk,CS 214,Fall 2023,3,True,27,45,19,91,True,88.71
20261797,Logan Williams,IS 360,Fall 2024,3,False,10,34,13,57,True,85.76
20260103,Ethan Farouk,IT 241,Fall 2024,4,False,24,48,20,92,True,57.05
20261042,Sarah Garcia,CS 112,Fall 2023,2,True,21,39,19,79,True,72.03
20260131,Liam Ali,IS 312,Fall 2024,3,True,15,24,9,48,False,89.73
20260558,Noah Younis,IS 365,Fall 2023,2,True,22,37,17,76,True,79.72
20262409,Ahmed El Sayed,IT 423,Fall 2024,4,False,24,44,20,88,True,94.54
20261005,Isabella Williams,IT 221,Fall 2023,3,True,22,45,15,82,True,86.15
20261763,Nour Jones,IS 414,Spring 2024,3,False,20,23,11,54,True,49.41
20261396,Sarah Hassan,IS 313,Fall 2023,3,True,28,41,19,88,True,72.61
20262192,Emma Zaki,IT 423,Fall 2024,4,False,28,39,17,84,True,48.08
20261758,Omar Garcia,ST 121,Spring 2024,4,True,24,49,15,88,True,56.96
20261456,Fatma Miller,IS 448,Fall 2023,4,True,24,42,15,81,True,59.17
20260085,Laila Nagy,IS 435,Fall 2024,4,False,27,41,15,83,True,48.72
20260079,Omar Fouad,ST 122,Spring 2024,3,False,18,27,15,60,True,54.68
20260748,Logan Zaki,AI 310,Fall 2023,4,False,27,46,19,92,True,73.79
20262083,Omar Williams,CS 111,Fall 2024,3,True,11,34,7,52,True,52.64
20261476,Lucas Smith,IS 435,Fall 2023,3,False,20,43,17,80,True,66.08
20261155,Mohamed Ibrahim,IS 334,Fall 2024,4,True,29,46,15,90,True,75.45
20260172,Jacob Salem,PH 111,Fall 2023,4,False,6,6,8,20,False,23.85
20262401,Nour Brown,CS 316,Spring 2024,3,True,18,21,10,49,False,79.45
20260435,Nour Othman,IS 365,Fall 2024,3,True,14,30,5,49,False,66.43
20260252,Olivia Khaled,IS 496,Fall 2024,3,False,28,46,19,93,True,69.21
20261037,Fatma Ashraf,IS 435,Spring 2024,3,True,10,26,9,45,False,64.78
20261816,Sophia Fouad,IS 441,Fall 2024,3,False,22,35,17,74,True,78.51
20261212,Mohamed Ibrahim,IS 498,Spring 2024,4,True,27,44,16,87,True,55.43
20260964,Mason Ibrahim,HU 332,Fall 2023,2,True,21,26,8,55,True,84.81
20261696,Mariam Fouad,HU 112,Spring 2024,4,True,24,39,17,80,True,50.39
20262155,Huda Williams,CS 316,Fall 2023,2,True,23,45,16,84,True,82.32
20261381,Aisha Salem,IT 423,Spring 2024,2,False,11,19,4,34,False,49.23
20261429,James Salem,IS 211,Fall 2024,4,True,28,40,15,83,True,75.98
20260925,Noah Martinez,MA 113,Fall 2024,3,False,25,38,16,79,True,70.19
20260244,Liam Smith,ST 122,Spring 2024,3,True,14,5,2,21,False,76.6
20261326,Nour Zaki,IS 351,Fall 2024,2,False,22,41,15,78,True,69.18
20260312,Ali Ibrahim,IT 423,Spring 2024,3,True,27,50,18,95,True,83.26
20262041,Youssef Fouad,IS 422,Fall 2023,4,False,10,34,15,59,True,92.32
20261207,Olivia Othman,IS 434,Spring 2024,2,False,21,42,18,81,True,70.22
20261683,Isabella Nagy,IS 448,Fall 2023,2,True,21,38,17,76,True,64.29
20261231,Emily Johnson,HU 112,Fall 2024,4,True,27,42,15,84,True,58.87
20260773,Isabella Martinez,IS 435,Fall 2023,4,False,30,41,15,86,True,64.36
20261582,Sarah Miller,HU 332,Fall 2024,2,False,16,20,14,50,True,100.0
20260806,Olivia Khaled,CS 352,Fall 2024,2,True,21,25,13,59,True,65.84
20260035,Isabella Ibrahim,AI 310,Fall 2024,3,False,10,25,12,47,False,72.69
20262361,Nour Smith,IS 312,Spring 2024,2,True,29,36,15,80,True,75.02
20262193,Ethan El Sayed,IS 460,Fall 2023,3,False,29,47,20,96,True,73.35
20260414,Ethan Ali,IS 442,Spring 2024,2,False,28,49,16,93,True,70.95
20260710,Emily Garcia,IS 365,Fall 2023,2,True,21,49,17,87,True,61.09
20262006,Emma Miller,CS 213,Spring 2024,2,True,20,38,19,77,True,82.66
20262294,Nour Othman,ST 122,Spring 2024,4,False,26,35,19,80,True,76.16
20262100,Logan Hassan,IT 222,Fall 2024,3,False,19,30,10,59,True,80.21
20261086,Logan Martinez,IS 350,Fall 2023,3,True,26,45,19,90,True,92.77
20261575,Liam Williams,HU 122,Fall 2024,3,False,28,38,15,81,True,73.21
20262464,Hassan Salem,IT 221,Fall 2023,2,True,26,35,20,81,True,43.23
20260948,Mason Smith,IS 321,Fall 2024,4,False,10,30,14,54,True,75.8
20262281,Aisha Fouad,ST 121,Spring 2024,3,True,29,43,20,92,True,89.69
20261806,Noah Johnson,IS 448,Fall 2024,2,False,20,42,15,77,True,84.44
20261350,Ahmed Ibrahim,IS 443,Spring 2024,3,False,8,14,7,29,False,46.15
20262302,Hassan Nagy,IT 111,Spring 2024,3,True,16,31,9,56,True,73.08
20260481,Sarah Fouad,IT 241,Fall 2024,3,False,25,33,6,64,True,59.27
20260279,Ali Zaki,CS 221,Fall 2024,2,True,17,32,6,55,True,73.56
20261015,Olivia Brown,IS 496,Fall 2024,4,False,28,35,15,78,True,80.39
20260151,Fatma Nagy,HU 213,Spring 2024,4,False,25,47,18,90,True,50.47
20262368,Mostafa Ibrahim,HU 323,Fall 2023,4,True,21,35,9,65,True,94.33
20262385,Ahmed Nagy,IS 496,Fall 2024,3,False,27,46,17,90,True,44.71
20260384,Noah Garcia,IS 231,Spring 2024,4,False,10,33,8,51,True,88.74
20261475,Noah Brown,IS 241,Fall 2024,2,False,22,36,19,77,True,85.99
20261421,Sophia Martinez,IS 448,Fall 2024,2,True,23,31,14,68,True,84.81
20262429,Fatma Ashraf,IS 211,Fall 2024,4,False,14,29,11,54,True,65.21
20262436,Mahmoud Othman,IS 455,Spring 2024,4,False,15,7,4,26,False,79.53
20262110,Ava Othman,IS 460,Spring 2024,4,False,13,25,6,44,False,94.87
20261850,Liam Williams,IS 415,Fall 2024,4,False,11,20,6,37,False,44.25
20261134,Mariam Zaki,IS 442,Fall 2024,4,True,26,45,20,91,True,86.24
20261981,Youssef Brown,HU 111,Fall 2023,2,True,24,50,17,91,True,52.09
20261215,Nour Younis,CS 316,Fall 2023,3,True,22,29,15,66,True,80.33
20260432,Noah Ali,HU 334,Fall 2024,2,True,25,40,19,84,True,75.46
20261335,Lucas El Sayed,HU 122,Fall 2024,3,False,21,35,11,67,True,80.7
20262375,Ahmed Miller,IS 231,Spring 2024,4,False,18,26,8,52,True,93.9
20261862,Jacob Lotfy,IS 453,Fall 2024,3,False,20,46,15,81,True,94.78
20262465,Ahmed Martinez,IS 211,Spring 2024,4,True,30,43,18,91,True,76.41
20261782,Ethan Lotfy,HU 334,Spring 2024,4,False,12,22,13,47,False,72.89
20261564,Ethan Garcia,HU 332,Spring 2024,2,False,23,45,17,85,True,62.07
20260880,Nour Ibrahim,IS 351,Spring 2024,4,False,21,36,17,74,True,61.97
20260114,Jacob Khaled,IT 222,Fall 2024,4,True,21,50,20,91,True,69.42
20262332,Lucas Ashraf,HU 111,Fall 2023,2,True,15,8,10,33,False,78.41
20260529,Hassan Jones,IS 360,Fall 2023,4,False,25,36,19,80,True,53.04
20261816,Sophia Fouad,IS 435,Fall 2024,4,False,21,42,18,81,True,55.96
20260499,Mariam Salem,IS 350,Fall 2024,4,False,28,39,20,87,True,79.55
20260821,Omar Salem,IT 111,Spring 2024,2,False,10,30,14,54,True,87.08
20260314,Huda Brown,IS 313,Fall 2024,2,True,12,11,2,25,False,58.03
20261454,Omar Garcia,CS 221,Spring 2024,2,True,5,14,4,23,False,38.94
20260324,Noah Salem,HU 333,Fall 2023,2,True,23,50,17,90,True,83.75
20260552,Mason Ali,IT 423,Fall 2024,4,False,10,7,4,21,False,83.35
20260591,Sarah Farouk,IS 313,Fall 2023,4,False,27,36,20,83,True,74.82
20261000,Ethan Hassan,HU 213,Fall 2024,3,True,21,35,6,62,True,60.56
20260624,Sarah Hassan,IS 453,Fall 2023,4,False,23,32,15,70,True,57.45
20260081,Mohamed Fouad,IS 211,Spring 2024,2,False,28,42,19,89,True,91.11
20260957,Jacob Khedr,IS 444,Spring 2024,2,False,21,36,19,76,True,73.91
20260197,Huda Farouk,CS 352,Fall 2024,2,False,18,30,7,55,True,81.08
20260229,Lucas Johnson,ST 122,Spring 2024,2,False,23,35,7,65,True,70.03
20260839,Lucas Johnson,ST 122,Fall 2023,2,True,30,36,15,81,True,78.79
20260104,Isabella Fouad,HU 111,Spring 2024,3,False,15,34,10,59,True,71.03
20260796,Amelia Kamel,MA 111,Fall 2024,3,True,23,47,18,88,True,75.81
20262007,Emily Ashraf,CS 241,Fall 2024,3,True,26,48,18,92,True,42.97
20262413,Ali Farouk,IS 313,Fall 2023,2,True,23,48,17,88,True,73.9
20262473,Isabella Salem,IS 450,Fall 2024,4,True,30,35,20,85,True,83.75
20260699,Sarah Johnson,IS 342,Fall 2023,4,True,23,31,5,59,True,76.47
20261891,Logan Kamel,AI 310,Spring 2024,4,False,25,24,9,58,True,48.74
20261470,Aisha Salem,IS 421,Fall 2023,2,False,20,21,6,47,False,39.87
20260482,Youssef Farouk,IS 496,Fall 2024,2,False,23,39,15,77,True,84.48
20260759,Olivia Nagy,IS 453,Fall 2023,3,False,10,20,6,36,False,83.56
20261786,Nour Khaled,IS 422,Spring 2024,3,False,25,41,19,85,True,58.71
20261117,Youssef Jones,IT 221,Spring 2024,3,True,7,9,3,19,False,48.44
20261081,Isabella Khedr,MA 112,Spring 2024,3,True,23,25,6,54,True,99.17
20260227,Emily Garcia,IS 313,Fall 2023,4,True,12,24,11,47,False,94.96
20260442,Isabella Khedr,IT 222,Spring 2024,4,True,13,20,10,43,False,61.24
20262370,Jacob Williams,MA 113,Fall 2023,2,True,23,48,15,86,True,54.02
20260940,Youssef Miller,MA 112,Spring 2024,2,True,27,44,18,89,True,97.73
20262265,Emily Younis,IS 414,Fall 2024,3,True,23,35,18,76,True,77.26
20260961,Emma Othman,IS 241,Fall 2024,3,False,27,44,19,90,True,55.21
20261206,Mason Ali,IT 223,Fall 2024,3,False,28,38,18,84,True,57.72
20260887,Mariam Ali,IS 416,Spring 2024,2,False,22,39,19,80,True,72.91
20261730,Nour Lotfy,IS 350,Spring 2024,4,True,20,49,19,88,True,61.42
20260491,Ava Miller,CS 251,Spring 2024,4,True,14,16,10,40,False,58.94
20261710,James Jones,HU 313,Fall 2023,4,True,11,9,3,23,False,67.18
20262170,Liam El Sayed,IS 450,Spring 2024,2,False,27,40,20,87,True,62.86
20261001,Liam El Sayed,HU 332,Fall 2023,3,True,26,38,16,80,True,73.81
20260758,Liam Younis,HU 332,Spring 2024,4,False,10,20,6,36,False,74.38
20261949,Isabella Lotfy,IS 421,Fall 2024,4,True,24,25,14,63,True,68.45
20261284,Isabella Garcia,IS 240,Fall 2024,2,True,18,30,7,55,True,63.83
20261274,Youssef Kamel,IS 352,Fall 2024,3,True,24,40,16,80,True,86.68
20262009,Sarah Ashraf,HU 112,Fall 2024,3,True,18,22,8,48,False,70.58
20261647,Mohamed Miller,MA 112,Fall 2023,2,True,25,39,18,82,True,59.11
20261875,Sarah Fouad,IS 421,Fall 2024,3,True,12,31,14,57,True,71.27
20262431,Dina Miller,HU 111,Spring 2024,4,False,10,20,12,42,False,79.1
20261118,Dina Younis,IS 455,Spring 2024,4,False,13,28,12,53,True,81.02
20260910,Omar Younis,IS 240,Fall 2023,4,True,18,31,9,58,True,51.28
20260882,Olivia Garcia,IT 222,Fall 2024,4,True,8,10,5,23,False,69.67
20261761,Youssef Khedr,IS 350,Spring 2024,2,True,8,18,0,26,False,54.31
20262453,Ethan Williams,IS 496,Fall 2024,2,True,21,37,16,74,True,76.13
20260297,Noah Miller,IS 443,Spring 2024,4,False,11,20,9,40,False,54.11
20261192,Omar Kamel,IS 241,Spring 2024,4,False,21,44,15,80,True,82.11
20260082,Ethan Lotfy,CS 221,Spring 2024,3,True,23,25,12,60,True,86.09
20261520,Emma Miller,IS 442,Fall 2023,2,False,27,35,20,82,True,100.0
20261469,James Fouad,IS 365,Spring 2024,4,False,27,44,15,86,True,80.05
20260341,Sophia Garcia,IS 350,Spring 2024,2,False,30,44,19,93,True,69.25
20260676,Ava El Sayed,IT 111,Fall 2023,2,True,6,12,8,26,False,61.26
20260484,Olivia Jones,MA 113,Spring 2024,4,True,23,24,7,54,True,66.87
20261433,Fatma Brown,IS 365,Fall 2023,3,False,25,42,18,85,True,91.02
20261638,Ava Jones,HU 122,Spring 2024,2,True,23,35,18,76,True,72.87
20261645,Aisha Miller,IS 351,Fall 2024,4,False,22,32,7,61,True,85.24
20261663,Amelia Smith,CS 316,Fall 2024,3,True,23,27,14,64,True,67.41
20260444,Emma Nagy,IS 414,Fall 2023,4,False,28,46,18,92,True,100.0
20262328,Logan Khaled,CS 241,Fall 2024,4,True,24,37,17,78,True,65.24
20261425,Omar Younis,CS 112,Fall 2024,3,True,21,26,5,52,True,94.41
20260339,Ethan Garcia,IT 221,Spring 2024,2,False,20,44,20,84,True,71.97
20260851,Mia Lotfy,CS 213,Fall 2024,2,True,26,47,19,92,True,70.58
20260136,Olivia Farouk,CS 111,Fall 2023,4,True,18,30,12,60,True,68.73
20261211,Emily Khaled,IT 211,Fall 2024,2,False,18,31,5,54,True,93.66
20261052,Mason Brown,IT 211,Fall 2023,4,False,21,40,19,80,True,61.83
20262305,Ahmed Lotfy,IS 422,Fall 2023,3,False,11,30,6,47,False,65.27
20260179,Ava Farouk,MA 112,Fall 2024,4,True,24,36,19,79,True,100.0
20260372,Fatma Brown,CS 352,Fall 2023,3,False,9,7,7,23,False,62.77
20261954,Fatma Othman,IS 434,Fall 2024,2,True,27,46,19,92,True,76.61
20262319,Sarah Farouk,CS 111,Spring 2024,2,True,22,34,15,71,True,76.26
20262457,Mohamed Garcia,IS 351,Spring 2024,2,True,12,20,10,42,False,69.8
20260546,Amelia Ibrahim,PH 111,Spring 2024,3,False,15,26,7,48,False,56.89
20260948,Mason Smith,IT 223,Fall 2023,4,True,18,21,12,51,True,66.88
20260646,Mason Lotfy,IS 345,Spring 2024,2,True,30,35,20,85,True,73.93
20260491,Ava Miller,IS 313,Fall 2024,3,True,12,19,8,39,False,58.59
20262053,Amelia Salem,IS 451,Spring 2024,4,True,6,12,9,27,False,54.02
20261186,Laila Nagy,IS 231,Fall 2023,3,True,29,50,18,97,True,82.23
20260656,Lucas Salem,IS 455,Fall 2024,2,False,14,21,8,43,False,100.0
20262057,Dina Ali,IS 241,Fall 2024,4,False,24,37,20,81,True,87.15
20260049,Ahmed El Sayed,ST 121,Fall 2024,3,True,24,41,17,82,True,68.91
20260678,Fatma Zaki,IT 222,Fall 2023,3,True,6,20,7,33,False,52.21
20262382,Ahmed Ali,CS 221,Fall 2023,3,True,24,48,15,87,True,68.42
20260501,Hassan Ibrahim,IS 415,Fall 2023,2,False,25,43,19,87,True,57.95
20261595,Lucas Zaki,IS 448,Spring 2024,4,True,22,37,20,79,True,78.69
20260205,Ali Lotfy,CS 213,Fall 2023,3,True,13,35,11,59,True,69.52
20260387,Sophia Othman,IS 414,Spring 2024,4,True,28,45,20,93,True,92.99
20261969,Logan Ali,CS 313,Spring 2024,3,False,9,14,2,25,False,51.48
20262226,Amelia Martinez,MA 113,Fall 2024,3,True,13,35,15,63,True,69.51
20262138,Omar Brown,HU 313,Fall 2024,3,True,18,24,14,56,True,65.82
20260723,Emily Younis,IS 421,Fall 2024,2,False,29,47,16,92,True,66.0
20262479,Isabella Khaled,MA 113,Spring 2024,3,False,10,32,8,50,True,91.77
20261084,Olivia El Sayed,MA 111,Fall 2023,2,True,25,35,15,75,True,54.95
20262482,Omar Smith,IT 223,Fall 2024,2,True,20,49,15,84,True,97.09
20261256,Dina Younis,HU 111,Spring 2024,4,True,14,25,6,45,False,91.57
20262163,Ethan Hassan,IT 423,Fall 2024,3,False,29,42,18,89,True,66.93
20260652,Sophia Hassan,AI 310,Spring 2024,3,False,26,44,19,89,True,65.83
20260596,Isabella Miller,HU 323,Fall 2023,4,True,25,41,15,81,True,46.32
20260914,Nour Ibrahim,CS 221,Fall 2023,4,False,22,21,13,56,True,66.99
20261345,Isabella Miller,ST 122,Spring 2024,2,False,27,47,20,94,True,66.82
20262167,Youssef Fouad,MA 113,Fall 2024,4,True,20,36,16,72,True,95.6
20261982,Ali Lotfy,IS 434,Fall 2024,3,False,20,50,20,90,True,79.42
20260714,Amelia Jones,HU 213,Fall 2024,4,True,24,21,11,56,True,65.17
20261428,Mahmoud Khaled,CS 316,Fall 2024,3,True,10,29,13,52,True,67.75
20260683,Mostafa Zaki,CS 111,Fall 2023,4,True,21,35,11,67,True,57.05
20261115,Youssef Othman,HU 334,Spring 2024,3,False,12,9,5,26,False,58.58
20262035,Sarah Miller,IS 460,Spring 2024,4,False,27,50,15,92,True,50.44
20260098,Lucas Ashraf,HU 334,Fall 2023,2,True,23,49,17,89,True,93.76
20260564,Ali Hassan,MA 112,Fall 2023,4,True,20,29,12,61,True,72.95
20260447,Emily Brown,CS 313,Spring 2024,2,False,20,48,20,88,True,86.67
20260924,Olivia Salem,IS 415,Fall 2023,3,True,24,38,16,78,True,73.8
20262487,Aisha Smith,ST 121,Fall 2024,3,True,20,28,7,55,True,96.7
20262156,Isabella Miller,IS 441,Fall 2023,2,True,20,49,20,89,True,66.8
20260401,Mia Fouad,IS 211,Fall 2024,2,True,16,26,14,56,True,92.61
20260922,Ahmed Kamel,IS 453,Fall 2023,4,False,19,35,12,66,True,74.32
20260363,Liam Miller,CS 214,Spring 2024,4,True,19,29,12,60,True,66.17
20262348,Omar Jones,AI 310,Fall 2023,2,True,18,26,8,52,True,67.97
20261364,Mia Khedr,HU 334,Spring 2024,4,False,23,38,16,77,True,96.31
20262426,Huda Khaled,CS 213,Fall 2024,4,True,13,28,11,52,True,83.58
20262354,Amelia Nagy,IS 333,Fall 2023,4,True,21,37,20,78,True,51.4
20261515,Ahmed Ashraf,IS 350,Fall 2023,4,True,12,32,7,51,True,91.19
20262097,Emily Hassan,HU 331,Fall 2024,4,True,20,20,6,46,False,32.31
20260952,Sophia Johnson,IS 342,Spring 2024,3,False,21,48,19,88,True,89.6
20260464,Hassan Zaki,AI 310,Fall 2024,3,False,21,48,20,89,True,87.41
20261276,Laila El Sayed,IT 423,Fall 2023,3,False,30,44,17,91,True,86.82
20261098,Sarah Nagy,IS 312,Fall 2023,4,False,24,37,19,80,True,82.88
20261871,Huda Kamel,ST 121,Spring 2024,2,True,27,48,15,90,True,83.56
20261416,Huda Johnson,AI 310,Fall 2023,3,False,22,36,19,77,True,100.0
20261972,Ethan Nagy,IS 434,Fall 2023,4,True,22,37,20,79,True,57.47
20262345,Amelia Khaled,IS 422,Fall 2023,2,False,28,49,18,95,True,53.22
20260971,Youssef Younis,CS 316,Spring 2024,2,True,22,40,19,81,True,70.06
20261001,Liam El Sayed,IS 342,Fall 2024,4,False,22,39,15,76,True,78.17
20260985,Laila Nagy,IS 441,Spring 2024,4,False,24,47,20,91,True,58.68
20262276,Olivia Lotfy,IS 352,Spring 2024,3,True,25,39,20,84,True,78.74
20261550,Lucas Garcia,IS 334,Fall 2024,4,False,28,35,20,83,True,68.16
20260365,Mostafa Zaki,IT 211,Fall 2023,3,False,18,27,9,54,True,88.59
20261868,Amelia Fouad,CS 213,Fall 2024,2,True,27,49,16,92,True,76.9
20260246,Hassan Fouad,IT 423,Fall 2023,2,False,20,50,15,85,True,63.18
20261022,Nour Garcia,IS 434,Spring 2024,4,False,22,45,20,87,True,57.8
20262386,Emily Ashraf,HU 112,Fall 2023,3,True,24,21,5,50,True,84.62
20262080,Isabella Ashraf,IS 441,Fall 2023,4,False,6,5,3,14,False,66.4
20261495,Dina Farouk,CS 352,Fall 2024,2,False,29,39,15,83,True,85.07
20260069,Ethan Nagy,IS 496,Fall 2023,2,False,24,36,16,76,True,81.92
20260386,James Martinez,CS 111,Fall 2023,4,True,30,42,18,90,True,100.0
20262140,Hassan Khedr,IS 498,Spring 2024,4,True,24,20,5,49,False,37.03
20260028,Emma Brown,HU 213,Fall 2023,3,False,17,28,15,60,True,100.0
20260662,Logan Miller,IS 442,Fall 2023,3,False,15,23,15,53,True,83.42
20260941,Mason Garcia,IS 422,Spring 2024,2,False,7,11,2,20,False,77.03
20262314,Ali El Sayed,HU 323,Fall 2023,3,False,26,39,15,80,True,84.95
20261417,Ahmed Nagy,HU 122,Fall 2023,4,False,20,25,10,55,True,82.11
20260287,Fatma Fouad,IT 211,Fall 2024,3,False,19,25,14,58,True,61.6
20261707,Omar Jones,HU 332,Fall 2023,4,False,13,30,7,50,True,79.7
20262342,Olivia Brown,CS 221,Fall 2024,4,True,25,31,10,66,True,72.03
20261522,Hassan Zaki,ST 121,Fall 2024,2,True,24,36,18,78,True,100.0
20260151,Fatma Nagy,IS 422,Fall 2024,4,False,29,49,15,93,True,100.0
20260585,Nour Martinez,MA 111,Fall 2024,3,True,11,20,7,38,False,100.0
20261398,Amelia Zaki,IS 360,Fall 2024,4,False,26,47,16,89,True,88.73
20262412,Olivia Garcia,IT 223,Fall 2024,2,True,11,27,8,46,False,64.23
20261307,Jacob Jones,CS 111,Spring 2024,4,True,24,37,18,79,True,63.28
20261239,Mia Martinez,CS 251,Spring 2024,3,True,28,47,20,95,True,56.66
20262092,Laila Hassan,IS 444,Fall 2023,3,False,17,32,10,59,True,71.5
20260347,Jacob El Sayed,HU 323,Fall 2024,3,False,30,43,19,92,True,74.26
20261329,Emily Kamel,MA 113,Fall 2024,2,True,17,20,13,50,True,100.0
20261872,Noah Ashraf,CS 352,Spring 2024,2,False,23,31,7,61,True,94.53
20261329,Emily Kamel,IS 313,Fall 2024,2,True,17,27,11,55,True,49.2
20262341,James Khaled,HU 121,Fall 2024,2,False,19,23,7,49,False,48.08
20261779,Isabella Salem,IS 441,Fall 2023,4,False,20,47,17,84,True,80.6
20261208,Mohamed Ibrahim,HU 112,Spring 2024,2,True,18,34,13,65,True,63.95
20260782,Ava Younis,IS 435,Spring 2024,4,True,20,38,16,74,True,39.24
20261094,Mahmoud Khedr,IT 222,Spring 2024,4,False,21,23,12,56,True,54.94
20260872,Hassan Khaled,IS 421,Fall 2024,3,False,14,14,1,29,False,74.15
20260443,Lucas Zaki,IS 342,Fall 2023,3,False,15,32,14,61,True,64.81
20261914,Hassan Younis,HU 213,Fall 2024,2,False,20,31,12,63,True,87.48
